,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
94305,54401.0,114.92,40.77,2006,5,30,21.515907819927698,20.151676990029195,-1.3642308298985064
106532,54817.0,115.87,35.98,2006,12,17,2.537050025846036,2.5684430178299227,0.0313929919838864
249715,53584.0,113.17,39.57,2012,5,7,20.6781019523012,19.943510638654875,-0.7345913136463231
212819,54832.0,118.8,36.87,2010,3,20,11.014166612704075,11.36632547504352,0.3521588623394436
194249,53585.0,113.27,39.17,2010,2,26,6.9048971252462055,5.690985968972943,-1.2139111562732632
285748,54412.0,116.63,40.73,2013,1,19,1.381304488587873,0.0384145380796814,-1.3428899505081917
405873,54908.0,115.1,35.27,2017,1,17,7.000305471491617,6.565516510103585,-0.4347889613880333
204131,54527.0,117.05,39.08,2010,3,8,3.838746449241235,3.6700170346017273,-0.1687294146395075
343976,54540.0,119.2,39.73,2015,1,26,3.722334950157257,3.204496878376503,-0.5178380717807539
388124,53790.0,114.6,37.63,2017,8,26,24.41274274568857,26.10359782233509,1.6908550766465176
