,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
282866,53890.0,114.1,36.67,2013,1,11,-7.094982485797348,-6.255383149044238,0.8395993367531087
107408,54828.0,117.68,36.23,2006,10,14,21.529599918791245,20.731162317051247,-0.7984376017399981
208521,54713.0,116.53,37.88,2010,5,7,20.54354566117496,18.940379969017386,-1.6031656921575743
291577,54618.0,116.55,38.08,2013,9,14,25.68974345717206,26.158383882892128,0.4686404257200714
371116,54608.0,115.55,38.0,2016,2,1,-5.576158164140236,-5.821449005959506,-0.2452908418192701
235496,54701.0,115.2,37.93,2011,6,28,29.820343775645394,29.0462304916165,-0.7741132840288927
468580,53992.0,114.52,35.65,2020,8,7,26.496253826348443,28.970858125935678,2.474604299587231
124554,54433.0,116.5,39.95,2007,8,14,29.33146022234429,30.62312111108993,1.2916608887456391
208722,54716.0,116.8,37.67,2010,2,26,-3.188817278911073,-2.251724329162199,0.937092949748874
320511,54709.0,116.07,37.23,2014,1,29,1.369710091497581,0.8578213656155425,-0.5118887258820386
470086,54424.0,117.12,40.17,2020,1,18,-9.729020701415774,-7.203722048163938,2.525298653251836
385747,53585.0,113.27,39.17,2017,3,20,4.039816256397786,3.178296507847381,-0.8615197485504043
459454,57085.0,113.33,34.53,2019,1,11,-0.8924393295235783,-0.9574267220072776,-0.0649873924836994
229473,54436.0,118.95,40.42,2011,12,22,-10.988074363079283,-11.032836723967886,-0.0447623608886047
473676,54602.0,115.48,38.73,2020,11,18,9.305102005357226,8.63913720133696,-0.6659648040202661
414688,53785.0,114.67,37.52,2018,10,17,11.490018609286034,11.966706544882564,0.4766879355965301
418044,53996.0,114.65,36.45,2018,10,31,9.718829319688464,9.814368556224569,0.0955392365361032
337614,53897.0,114.35,36.4,2015,6,19,27.367963159346733,26.70641631271672,-0.6615468466300207
473159,54535.0,118.47,39.28,2020,6,3,27.46494705691061,24.083758606233623,-3.3811884506769867
103410,54717.0,116.4,37.63,2006,3,14,3.8539427402448063,5.012222419886676,1.1582796796418695
180895,54640.0,114.87,36.92,2009,1,19,-1.7993630174376718,-2.4578789446195923,-0.6585159271819205
222764,53693.0,114.13,38.03,2011,2,23,2.3591328933227613,3.567803847836978,1.208670954514217
239207,54810.0,116.27,36.87,2011,3,9,1.9966213514527489,3.2674232308657536,1.2708018794130047
356675,57091.0,114.3,34.78,2015,1,17,-1.0384807888191652,0.1314091876265979,1.1698899764457629
164195,57081.0,113.43,34.8,2008,12,5,-2.7167340188184177,-3.483677549687332,-0.7669435308689145
96069,54437.0,118.62,39.5,2006,12,7,-4.743742259817936,-4.25073633132194,0.4930059284959976
339929,54412.0,116.63,40.73,2015,9,22,16.478670711304797,18.09641126701972,1.6177405557149245
312674,53997.0,114.18,35.15,2014,8,1,31.290654144658127,30.53249589853316,-0.758158246124971
341867,54505.0,116.1,39.93,2015,1,12,-5.29364440536761,-4.975159649955795,0.3184847554118155
329925,58003.0,115.88,34.95,2014,8,29,26.170243967002808,26.25455543022625,0.0843114632234431
48360,54626.0,115.82,38.42,2004,2,20,0.9086210684364016,3.4179898154154045,2.509368746979003
472915,54531.0,118.72,39.73,2020,11,3,2.1522731121144543,2.8888098220225435,0.7365367099080893
224622,53799.0,115.0,37.23,2011,1,26,-8.75174181216652,-8.279101862965861,0.4726399492006586
460104,57096.0,114.78,34.53,2019,6,18,30.62231212358601,31.015296156716385,0.3929840331303751
101737,54633.0,115.27,37.5,2006,3,28,3.693164978953473,6.007395118169201,2.3142301392157294
406415,54916.0,116.85,35.57,2017,3,17,6.787241332513263,7.361356122400303,0.57411478988704
401996,54803.0,116.02,36.98,2017,8,29,22.26097836280036,21.027913972435048,-1.233064390365314
141279,58005.0,115.53,34.43,2007,4,18,11.582047993597802,13.673675534201552,2.091627540603751
295155,54734.0,118.0,37.35,2013,10,9,18.81897085697704,19.60666856006452,0.7876977030874741
245640,57093.0,114.82,34.85,2011,9,16,22.78594589373465,23.25044573594884,0.4644998422141917
356893,57095.0,114.15,34.12,2015,3,7,4.469565992612409,5.46251867143812,0.99295267882571
466562,53882.0,113.03,36.07,2020,11,1,4.169579220088184,6.331394684595883,2.161815464507698
117429,53680.0,114.38,38.3,2007,3,15,4.099777833693466,4.009726637651435,-0.0900511960420304
183169,54731.0,118.22,37.48,2009,9,9,18.584998215535947,19.02679041216336,0.4417921966274108
290234,54597.0,115.73,39.73,2013,11,13,2.668340833176868,1.9822226308136803,-0.6861182023631878
361059,53599.0,114.68,39.37,2016,6,6,18.47952704356949,18.181757787227088,-0.2977692563424057
96804,54503.0,115.82,39.07,2006,9,13,21.400031395048547,21.54940813784773,0.1493767427991876
73454,54604.0,115.33,38.42,2005,3,21,6.4111609440745445,6.10025832617549,-0.3109026178990541
401509,54752.0,120.77,37.8,2017,5,30,19.85536627031841,20.976123568622175,1.1207572983037686
256670,54408.0,115.22,40.38,2012,3,18,-1.6672892228892344,-2.3742953962289124,-0.7070061733396775
272183,54915.0,116.6,35.43,2012,8,15,24.18609147888721,24.531614729820124,0.3455232509329029
290834,54608.0,115.55,38.0,2013,4,23,10.829228046386248,10.719354735202856,-0.1098733111833922
363944,53888.0,113.43,36.2,2016,5,30,20.047600180337824,20.29530927172644,0.247709091388618
